group,cam,batch,tank,day,point,point_order,area,mean,min,max,x,y,frame_rate
cam4-b2-d1,4,2,2,1,11,27,0,180,180,180,1344.5,519.5,50
cam4-b2-d1,4,2,2,1,12,28,0,176,176,176,1503.5,519.5,50
cam4-b2-d1,4,2,2,1,13,29,0,189,189,189,1066.5,390.5,50
cam4-b2-d1,4,2,2,1,14,30,0,187,187,187,1117.5,391.5,50
cam4-b2-d1,4,2,2,1,15,31,0,192,192,192,1232.5,390.5,50
cam4-b2-d1,4,2,2,1,16,32,0,186,186,186,1288.5,388.5,50
cam4-b2-d1,4,2,3,1,1,33,0,172,172,172,600.5,551.5,50
cam4-b2-d1,4,2,3,1,2,34,0,173,173,173,757.5,551.5,50
cam4-b2-d1,4,2,3,1,3,35,0,171,171,171,815.5,551.5,50
cam4-b2-d1,4,2,3,1,4,36,0,180,180,180,869.5,550.5,50
cam4-b2-d1,4,2,3,1,5,37,0,170,170,170,980.5,555.5,50
cam4-b2-d1,4,2,3,1,6,38,0,180,180,180,1033.5,557.5,50
cam4-b2-d1,4,2,3,1,7,39,0,168,168,168,1030.5,808.5,50
cam4-b2-d1,4,2,3,1,8,40,0,168,168,168,977.5,809.5,50
cam4-b2-d1,4,2,3,1,9,41,0,171,171,171,869.5,807.5,50
cam4-b2-d1,4,2,3,1,10,42,0,171,171,171,813.5,807.5,50
cam4-b2-d1,4,2,3,1,11,43,0,173,173,173,761.5,802.5,50
cam4-b2-d1,4,2,3,1,12,44,0,167,167,167,602.5,798.5,50
cam4-b2-d1,4,2,3,1,13,45,0,161,161,161,1035.5,682.5,50
cam4-b2-d1,4,2,3,1,14,46,0,174,174,174,980.5,680.5,50
cam4-b2-d1,4,2,3,1,15,47,0,183,183,183,868.5,680.5,50
cam4-b2-d1,4,2,3,1,16,48,0,183,183,183,814.5,681.5,50
cam4-b2-d1,4,2,4,1,1,49,0,174,174,174,1502.5,797.5,50
cam4-b2-d1,4,2,4,1,2,50,0,169,169,169,1341.5,799.5,50
cam4-b2-d1,4,2,4,1,3,51,0,171,171,171,1292.5,798.5,50
cam4-b2-d1,4,2,4,1,4,52,0,175,175,175,1232.5,797.5,50
cam4-b2-d1,4,2,4,1,5,53,0,168,168,168,1121.5,794.5,50
cam4-b2-d1,4,2,4,1,6,54,0,166,166,166,1069.5,795.5,50
cam4-b2-d1,4,2,4,1,7,55,0,145,145,145,1068.5,548.5,50
cam4-b2-d1,4,2,4,1,8,56,0,164,164,164,1120.5,549.5,50
cam4-b2-d1,4,2,4,1,9,57,0,189,189,189,1233.5,549.5,50
cam4-b2-d1,4,2,4,1,10,58,0,164,164,164,1289.5,551.5,50
cam4-b2-d1,4,2,4,1,11,59,0,179,179,179,1343.5,553.5,50
cam4-b2-d1,4,2,4,1,12,60,0,169,169,169,1503.5,554.5,50
cam4-b2-d1,4,2,4,1,13,61,0,168,168,168,1068.5,671.5,50
cam4-b2-d1,4,2,4,1,14,62,0,171,171,171,1119.5,670.5,50
cam4-b2-d1,4,2,4,1,15,63,0,178,178,178,1232.5,675.5,50
cam4-b2-d1,4,2,4,1,16,64,0,182,182,182,1290.5,675.5,50
cam7-b2-d1,7,2,1,1,1,1,0,180,180,180,488,560,50
cam7-b2-d1,7,2,1,1,2,2,0,181,181,181,647.5,556.833,50
cam7-b2-d1,7,2,1,1,3,3,0,183,183,183,704.833,555.5,50
cam7-b2-d1,7,2,1,1,4,4,0,158,158,158,760.833,556.833,50
cam7-b2-d1,7,2,1,1,5,5,0,186,186,186,874.167,554.167,50
cam7-b2-d1,7,2,1,1,6,6,0,165,165,165,926.167,551.5,50
cam7-b2-d1,7,2,1,1,7,7,0,168,168,168,918.167,299.5,50
cam7-b2-d1,7,2,1,1,8,8,0,169,169,169,867.5,299.5,50
cam7-b2-d1,7,2,1,1,9,9,0,183,183,183,755.5,302.167,50
cam7-b2-d1,7,2,1,1,10,10,0,170,170,170,699.5,300.833,50
cam7-b2-d1,7,2,1,1,11,11,0,171,171,171,646.167,304.833,50
cam7-b2-d1,7,2,1,1,12,12,0,167,167,167,484.833,306.167,50
cam7-b2-d1,7,2,1,1,13,13,0,162,162,162,927.5,423.5,50
cam7-b2-d1,7,2,1,1,14,14,0,180,180,180,871.5,426.167,50
cam7-b2-d1,7,2,1,1,15,15,0,188,188,188,758.167,428.833,50
cam7-b2-d1,7,2,1,1,16,16,0,186,186,186,702.167,428.833,50
cam7-b2-d1,7,2,2,1,1,17,0,163,163,163,1383.5,314.167,50
cam7-b2-d1,7,2,2,1,2,18,0,166,166,166,1228.833,311.5,50
cam7-b2-d1,7,2,2,1,3,19,0,161,161,161,1171.5,312.833,50
cam7-b2-d1,7,2,2,1,4,20,0,181,181,181,1116.833,311.5,50
cam7-b2-d1,7,2,2,1,5,21,0,162,162,162,1007.5,308.833,50
cam7-b2-d1,7,2,2,1,6,22,0,156,156,156,958.167,311.5,50
cam7-b2-d1,7,2,2,1,7,23,0,169,169,169,956.833,559.5,50
cam7-b2-d1,7,2,2,1,8,24,0,178,178,178,1007.5,560.833,50
cam7-b2-d1,7,2,2,1,9,25,0,174,174,174,1118.167,560.833,50
cam7-b2-d1,7,2,2,1,10,26,0,174,174,174,1178.167,562.167,50
cam7-b2-d1,7,2,2,1,11,27,0,183,183,183,1228.833,559.5,50
cam7-b2-d1,7,2,2,1,12,28,0,179,179,179,1388.833,559.5,50
cam7-b2-d1,7,2,2,1,13,29,0,175,175,175,952.833,432.833,50
cam7-b2-d1,7,2,2,1,14,30,0,178,178,178,1006.167,432.833,50
cam7-b2-d1,7,2,2,1,15,31,0,183,183,183,1119.5,431.5,50
cam7-b2-d1,7,2,2,1,16,32,0,181,181,181,1174.167,434.167,50
cam7-b2-d1,7,2,3,1,1,33,0,169,169,169,474.167,598.167,50
cam7-b2-d1,7,2,3,1,2,34,0,172,172,172,636.833,595.5,50
cam7-b2-d1,7,2,3,1,3,35,0,165,165,165,694.167,591.5,50
cam7-b2-d1,7,2,3,1,4,36,0,176,176,176,750.167,590.167,50
cam7-b2-d1,7,2,3,1,5,37,0,168,168,168,859.5,591.5,50
cam7-b2-d1,7,2,3,1,6,38,0,171,171,171,912.833,592.833,50
cam7-b2-d1,7,2,3,1,7,39,0,159,159,159,920.833,846.167,50
cam7-b2-d1,7,2,3,1,8,40,0,171,171,171,867.5,850.167,50
cam7-b2-d1,7,2,3,1,9,41,0,168,168,168,754.167,854.167,50
cam7-b2-d1,7,2,3,1,10,42,0,185,185,185,694.167,855.5,50
cam7-b2-d1,7,2,3,1,11,43,0,182,182,182,636.833,855.5,50
cam7-b2-d1,7,2,3,1,12,44,0,175,175,175,478.167,851.5,50
cam7-b2-d1,7,2,3,1,13,45,0,164,164,164,922.167,716.833,50
cam7-b2-d1,7,2,3,1,14,46,0,177,177,177,866.167,719.5,50
cam7-b2-d1,7,2,3,1,15,47,0,187,187,187,752.833,727.5,50
cam7-b2-d1,7,2,3,1,16,48,0,178,178,178,696.833,724.833,50
cam7-b2-d1,7,2,4,1,1,49,0,178,178,178,1388.833,836.833,50
cam7-b2-d1,7,2,4,1,2,50,0,168,168,168,1230.167,839.5,50
cam7-b2-d1,7,2,4,1,3,51,0,171,171,171,1175.5,840.833,50
cam7-b2-d1,7,2,4,1,4,52,0,183,183,183,1118.167,842.167,50
cam7-b2-d1,7,2,4,1,5,53,0,185,185,185,1008.833,843.5,50
cam7-b2-d1,7,2,4,1,6,54,0,176,176,176,958.167,843.5,50
cam7-b2-d1,7,2,4,1,7,55,0,169,169,169,955.5,591.5,50
cam7-b2-d1,7,2,4,1,8,56,0,159,159,159,1006.167,591.5,50
cam7-b2-d1,7,2,4,1,9,57,0,183,183,183,1118.167,592.833,50
cam7-b2-d1,7,2,4,1,10,58,0,166,166,166,1171.5,592.833,50
cam7-b2-d1,7,2,4,1,11,59,0,167,167,167,1227.5,592.833,50
cam7-b2-d1,7,2,4,1,12,60,0,169,169,169,1384.833,590.167,50
cam7-b2-d1,7,2,4,1,13,61,0,173,173,173,954.167,716.833,50
cam7-b2-d1,7,2,4,1,14,62,0,165,165,165,1007.5,716.833,50
cam7-b2-d1,7,2,4,1,15,63,0,183,183,183,1120.833,719.5,50
cam7-b2-d1,7,2,4,1,16,64,0,181,181,181,1175.5,719.5,50
cam7-b3-d1,7,3,1,1,1,1,0,178,178,178,464,529,50
cam7-b3-d1,7,3,1,1,2,2,0,178,178,178,624.833,531.5,50
cam7-b3-d1,7,3,1,1,3,3,0,176,176,176,679.5,532.833,50
cam7-b3-d1,7,3,1,1,4,4,0,163,163,163,739.5,530.167,50
cam7-b3-d1,7,3,1,1,5,5,0,171,171,171,851.5,530.167,50
cam7-b3-d1,7,3,1,1,6,6,0,140,140,140,907.5,526.167,50
cam7-b3-d1,7,3,1,1,7,7,0,168,168,168,900.833,270.167,50
cam7-b3-d1,7,3,1,1,8,8,0,183,183,183,847.5,270.167,50
cam7-b3-d1,7,3,1,1,9,9,0,187,187,187,735.5,268.833,50
cam7-b3-d1,7,3,1,1,10,10,0,183,183,183,678.167,266.167,50
cam7-b3-d1,7,3,1,1,11,11,0,184,184,184,623.5,272.833,50
cam7-b3-d1,7,3,1,1,12,12,0,188,188,188,462.167,274.167,50
cam7-b3-d1,7,3,1,1,13,13,0,176,176,176,904.833,396.833,50
cam7-b3-d1,7,3,1,1,14,14,0,195,195,195,848.833,398.167,50
cam7-b3-d1,7,3,1,1,15,15,0,206,206,206,732.833,394.167,50
cam7-b3-d1,7,3,1,1,16,16,0,198,198,198,678.167,395.5,50
cam7-b3-d1,7,3,2,1,1,17,0,172,172,172,1368.833,259.5,50
cam7-b3-d1,7,3,2,1,2,18,0,168,168,168,1211.5,260.833,50
cam7-b3-d1,7,3,2,1,3,19,0,165,165,165,1158.167,260.833,50
cam7-b3-d1,7,3,2,1,4,20,0,190,190,190,1102.167,258.167,50
cam7-b3-d1,7,3,2,1,5,21,0,173,173,173,992.833,260.833,50
cam7-b3-d1,7,3,2,1,6,22,0,167,167,167,940.833,266.167,50
cam7-b3-d1,7,3,2,1,7,23,0,159,159,159,943.5,518.167,50
cam7-b3-d1,7,3,2,1,8,24,0,173,173,173,999.5,519.5,50
cam7-b3-d1,7,3,2,1,9,25,0,190,190,190,1106.167,516.833,50
cam7-b3-d1,7,3,2,1,10,26,0,182,182,182,1167.5,515.5,50
cam7-b3-d1,7,3,2,1,11,27,0,196,196,196,1216.833,514.167,50
cam7-b3-d1,7,3,2,1,12,28,0,172,172,172,1379.5,507.5,50
cam7-b3-d1,7,3,2,1,13,29,0,188,188,188,942.167,387.5,50
cam7-b3-d1,7,3,2,1,14,30,0,192,192,192,991.5,388.833,50
cam7-b3-d1,7,3,2,1,15,31,0,197,197,197,1108.833,390.167,50
cam7-b3-d1,7,3,2,1,16,32,0,195,195,195,1159.5,390.167,50
cam7-b3-d1,7,3,3,1,1,33,0,177,177,177,463.5,567.5,50
cam7-b3-d1,7,3,3,1,2,34,0,176,176,176,632.833,566.167,50
cam7-b3-d1,7,3,3,1,3,35,0,173,173,173,684.833,563.5,50
cam7-b3-d1,7,3,3,1,4,36,0,185,185,185,744.833,563.5,50
cam7-b3-d1,7,3,3,1,5,37,0,169,169,169,852.833,563.5,50
cam7-b3-d1,7,3,3,1,6,38,0,172,172,172,904.833,563.5,50
cam7-b3-d1,7,3,3,1,7,39,0,156,156,156,912.833,819.5,50
cam7-b3-d1,7,3,3,1,8,40,0,170,170,170,856.833,823.5,50
cam7-b3-d1,7,3,3,1,9,41,0,170,170,170,747.5,827.5,50
cam7-b3-d1,7,3,3,1,10,42,0,175,175,175,687.5,828.833,50
cam7-b3-d1,7,3,3,1,11,43,0,177,177,177,630.167,832.833,50
cam7-b3-d1,7,3,3,1,12,44,0,178,178,178,471.5,832.833,50
cam7-b3-d1,7,3,3,1,13,45,0,175,175,175,912.833,691.5,50
cam7-b3-d1,7,3,3,1,14,46,0,190,190,190,855.5,691.5,50
cam7-b3-d1,7,3,3,1,15,47,0,195,195,195,744.833,696.833,50
cam7-b3-d1,7,3,3,1,16,48,0,194,194,194,687.5,699.5,50
cam7-b3-d1,7,3,4,1,1,49,0,198,198,198,1380.833,804.833,50
cam7-b3-d1,7,3,4,1,2,50,0,192,192,192,1222.167,810.167,50
cam7-b3-d1,7,3,4,1,3,51,0,181,181,181,1167.5,811.5,50
cam7-b3-d1,7,3,4,1,4,52,0,171,171,171,1112.833,812.833,50
cam7-b3-d1,7,3,4,1,5,53,0,180,180,180,1004.833,811.5,50
cam7-b3-d1,7,3,4,1,6,54,0,156,156,156,947.5,811.5,50
cam7-b3-d1,7,3,4,1,7,55,0,174,174,174,946.167,555.5,50
cam7-b3-d1,7,3,4,1,8,56,0,174,174,174,995.5,554.167,50
cam7-b3-d1,7,3,4,1,9,57,0,184,184,184,1106.167,554.167,50
cam7-b3-d1,7,3,4,1,10,58,0,172,172,172,1160.833,555.5,50
cam7-b3-d1,7,3,4,1,11,59,0,184,184,184,1216.833,556.833,50
cam7-b3-d1,7,3,4,1,12,60,0,170,170,170,1379.5,555.5,50
cam7-b3-d1,7,3,4,1,13,61,0,185,185,185,946.167,684.833,50
cam7-b3-d1,7,3,4,1,14,62,0,181,181,181,999.5,680.833,50
cam7-b3-d1,7,3,4,1,15,63,0,193,193,193,1110.167,678.167,50
cam7-b3-d1,7,3,4,1,16,64,0,197,197,197,1163.5,679.5,50
cam8-b2-d1,8,2,1,1,1,1,0,127,127,127,557,468,50
cam8-b2-d1,8,2,1,1,2,2,0,120,120,120,703.5,467.5,50
cam8-b2-d1,8,2,1,1,3,3,0,127,127,127,759.5,467.5,50
cam8-b2-d1,8,2,1,1,4,4,0,135,135,135,814.167,468.833,50
cam8-b2-d1,8,2,1,1,5,5,0,137,137,137,926.167,468.833,50
cam8-b2-d1,8,2,1,1,6,6,0,125,125,125,976.833,466.167,50
cam8-b2-d1,8,2,1,1,7,7,0,174,174,174,975.5,214.167,50
cam8-b2-d1,8,2,1,1,8,8,0,183,183,183,922.167,216.833,50
cam8-b2-d1,8,2,1,1,9,9,0,192,192,192,812.833,216.833,50
cam8-b2-d1,8,2,1,1,10,10,0,190,190,190,755.5,218.167,50
cam8-b2-d1,8,2,1,1,11,11,0,184,184,184,704.833,219.5,50
cam8-b2-d1,8,2,1,1,12,12,0,177,177,177,546.167,222.167,50
cam8-b2-d1,8,2,1,1,13,13,0,145,145,145,979.5,342.167,50
cam8-b2-d1,8,2,1,1,14,14,0,181,181,181,926.167,342.167,50
cam8-b2-d1,8,2,1,1,15,15,0,192,192,192,814.167,344.833,50
cam8-b2-d1,8,2,1,1,16,16,0,182,182,182,759.5,344.833,50
cam8-b2-d1,8,2,2,1,1,17,0,172,172,172,1454.167,224.833,50
cam8-b2-d1,8,2,2,1,2,18,0,193,193,193,1290.167,222.167,50
cam8-b2-d1,8,2,2,1,3,19,0,177,177,177,1240.833,222.167,50
cam8-b2-d1,8,2,2,1,4,20,0,192,192,192,1180.833,220.833,50
cam8-b2-d1,8,2,2,1,5,21,0,179,179,179,1068.833,222.167,50
cam8-b2-d1,8,2,2,1,6,22,0,178,178,178,1016.833,222.167,50
cam8-b2-d1,8,2,2,1,7,23,0,140,140,140,1015.5,476.833,50
cam8-b2-d1,8,2,2,1,8,24,0,160,160,160,1070.167,479.5,50
cam8-b2-d1,8,2,2,1,9,25,0,170,170,170,1178.167,482.167,50
cam8-b2-d1,8,2,2,1,10,26,0,160,160,160,1243.5,483.5,50
cam8-b2-d1,8,2,2,1,11,27,0,191,191,191,1294.167,480.833,50
cam8-b2-d1,8,2,2,1,12,28,0,173,173,173,1454.167,478.167,50
cam8-b2-d1,8,2,2,1,13,29,0,170,170,170,1012.833,346.167,50
cam8-b2-d1,8,2,2,1,14,30,0,187,187,187,1068.833,344.833,50
cam8-b2-d1,8,2,2,1,15,31,0,191,191,191,1183.5,350.167,50
cam8-b2-d1,8,2,2,1,16,32,0,193,193,193,1242.167,352.833,50
cam8-b2-d1,8,2,3,1,1,33,0,169,169,169,552.833,752.833,50
cam8-b2-d1,8,2,3,1,2,34,0,185,185,185,704.833,758.167,50
cam8-b2-d1,8,2,3,1,3,35,0,175,175,175,747.5,759.5,50
cam8-b2-d1,8,2,3,1,4,36,0,169,169,169,808.833,762.167,50
cam8-b2-d1,8,2,3,1,5,37,0,187,187,187,915.5,759.5,50
cam8-b2-d1,8,2,3,1,6,38,0,186,186,186,970.167,758.167,50
cam8-b2-d1,8,2,3,1,7,39,0,156,156,156,971.5,507.5,50
cam8-b2-d1,8,2,3,1,8,40,0,175,175,175,920.833,507.5,50
cam8-b2-d1,8,2,3,1,9,41,0,171,171,171,810.167,500.833,50
cam8-b2-d1,8,2,3,1,10,42,0,172,172,172,756.833,500.833,50
cam8-b2-d1,8,2,3,1,11,43,0,187,187,187,702.167,504.833,50
cam8-b2-d1,8,2,3,1,12,44,0,174,174,174,551.5,511.5,50
cam8-b2-d1,8,2,3,1,13,45,0,166,166,166,976.833,632.833,50
cam8-b2-d1,8,2,3,1,14,46,0,182,182,182,920.833,634.167,50
cam8-b2-d1,8,2,3,1,15,47,0,186,186,186,807.5,624.833,50
cam8-b2-d1,8,2,3,1,16,48,0,196,196,196,755.5,624.833,50
cam8-b2-d1,8,2,4,1,1,49,0,181,181,181,1452.833,515.5,50
cam8-b2-d1,8,2,4,1,2,50,0,191,191,191,1291.5,512.833,50
cam8-b2-d1,8,2,4,1,3,51,0,189,189,189,1231.5,512.833,50
cam8-b2-d1,8,2,4,1,4,52,0,200,200,200,1176.833,512.833,50
cam8-b2-d1,8,2,4,1,5,53,0,191,191,191,1066.167,512.833,50
cam8-b2-d1,8,2,4,1,6,54,0,185,185,185,1012.833,512.833,50
cam8-b2-d1,8,2,4,1,7,55,0,178,178,178,1016.833,763.5,50
cam8-b2-d1,8,2,4,1,8,56,0,191,191,191,1066.167,763.5,50
cam8-b2-d1,8,2,4,1,9,57,0,203,203,203,1179.5,763.5,50
cam8-b2-d1,8,2,4,1,10,58,0,190,190,190,1236.833,767.5,50
cam8-b2-d1,8,2,4,1,11,59,0,200,200,200,1286.167,766.167,50
cam8-b2-d1,8,2,4,1,12,60,0,188,188,188,1452.833,770.167,50
cam8-b2-d1,8,2,4,1,13,61,0,184,184,184,1010.167,639.5,50
cam8-b2-d1,8,2,4,1,14,62,0,201,201,201,1066.167,640.833,50
cam8-b2-d1,8,2,4,1,15,63,0,199,199,199,1176.833,635.5,50
cam8-b2-d1,8,2,4,1,16,64,0,203,203,203,1231.5,636.833,50
cam8-b3-d1,8,3,1,1,1,1,0,171,171,171,566,240,50
cam8-b3-d1,8,3,1,1,2,2,0,178,178,178,714.167,238.167,50
cam8-b3-d1,8,3,1,1,3,3,0,176,176,176,766.167,232.833,50
cam8-b3-d1,8,3,1,1,4,4,0,183,183,183,820.833,228.833,50
cam8-b3-d1,8,3,1,1,5,5,0,178,178,178,931.5,232.833,50
cam8-b3-d1,8,3,1,1,6,6,0,169,169,169,982.167,235.5,50
cam8-b3-d1,8,3,1,1,7,7,0,169,169,169,982.167,480.833,50
cam8-b3-d1,8,3,1,1,8,8,0,179,179,179,932.833,483.5,50
cam8-b3-d1,8,3,1,1,9,9,0,172,172,172,822.167,486.167,50
cam8-b3-d1,8,3,1,1,10,10,0,179,179,179,764.833,486.167,50
cam8-b3-d1,8,3,1,1,11,11,0,182,182,182,714.167,486.167,50
cam8-b3-d1,8,3,1,1,12,12,0,176,176,176,567.5,483.5,50
cam8-b3-d1,8,3,1,1,13,13,0,162,162,162,987.5,358.167,50
cam8-b3-d1,8,3,1,1,14,14,0,179,179,179,931.5,358.167,50
cam8-b3-d1,8,3,1,1,15,15,0,177,177,177,820.833,360.833,50
cam8-b3-d1,8,3,1,1,16,16,0,181,181,181,766.167,359.5,50
cam8-b3-d1,8,3,2,1,1,17,0,183,183,183,1463.5,476.833,50
cam8-b3-d1,8,3,2,1,2,18,0,188,188,188,1304.833,478.167,50
cam8-b3-d1,8,3,2,1,3,19,0,187,187,187,1247.5,478.167,50
cam8-b3-d1,8,3,2,1,4,20,0,181,181,181,1191.5,478.167,50
cam8-b3-d1,8,3,2,1,5,21,0,176,176,176,1076.833,476.833,50
cam8-b3-d1,8,3,2,1,6,22,0,148,148,148,1027.5,478.167,50
cam8-b3-d1,8,3,2,1,7,23,0,190,190,190,1028.833,220.833,50
cam8-b3-d1,8,3,2,1,8,24,0,184,184,184,1079.5,219.5,50
cam8-b3-d1,8,3,2,1,9,25,0,190,190,190,1191.5,216.833,50
cam8-b3-d1,8,3,2,1,10,26,0,184,184,184,1246.167,218.167,50
cam8-b3-d1,8,3,2,1,11,27,0,184,184,184,1307.5,222.167,50
cam8-b3-d1,8,3,2,1,12,28,0,179,179,179,1466.167,222.167,50
cam8-b3-d1,8,3,2,1,13,29,0,178,178,178,1024.833,347.5,50
cam8-b3-d1,8,3,2,1,14,30,0,184,184,184,1078.167,348.833,50
cam8-b3-d1,8,3,2,1,15,31,0,190,190,190,1191.5,343.5,50
cam8-b3-d1,8,3,2,1,16,32,0,189,189,189,1250.167,343.5,50
cam8-b3-d1,8,3,3,1,1,33,0,173,173,173,574.167,762.167,50
cam8-b3-d1,8,3,3,1,2,34,0,181,181,181,723.5,763.5,50
cam8-b3-d1,8,3,3,1,3,35,0,178,178,178,776.833,762.167,50
cam8-b3-d1,8,3,3,1,4,36,0,189,189,189,832.833,764.833,50
cam8-b3-d1,8,3,3,1,5,37,0,195,195,195,943.5,766.167,50
cam8-b3-d1,8,3,3,1,6,38,0,140,140,140,995.5,764.833,50
cam8-b3-d1,8,3,3,1,7,39,0,201,201,201,990.167,514.167,50
cam8-b3-d1,8,3,3,1,8,40,0,188,188,188,936.833,515.5,50
cam8-b3-d1,8,3,3,1,9,41,0,209,209,209,830.167,518.167,50
cam8-b3-d1,8,3,3,1,10,42,0,185,185,185,770.167,518.167,50
cam8-b3-d1,8,3,3,1,11,43,0,183,183,183,722.167,518.167,50
cam8-b3-d1,8,3,3,1,12,44,0,183,183,183,570.167,519.5,50
cam8-b3-d1,8,3,3,1,13,45,0,141,141,141,995.5,640.833,50
cam8-b3-d1,8,3,3,1,14,46,0,185,185,185,942.167,642.167,50
cam8-b3-d1,8,3,3,1,15,47,0,203,203,203,830.167,642.167,50
cam8-b3-d1,8,3,3,1,16,48,0,195,195,195,776.833,643.5,50
cam8-b3-d1,8,3,4,1,1,49,0,187,187,187,1464.833,508.833,50
cam8-b3-d1,8,3,4,1,2,50,0,187,187,187,1306.167,510.167,50
cam8-b3-d1,8,3,4,1,3,51,0,192,192,192,1242.167,510.167,50
cam8-b3-d1,8,3,4,1,4,52,0,203,203,203,1191.5,511.5,50
cam8-b3-d1,8,3,4,1,5,53,0,192,192,192,1078.167,510.167,50
cam8-b3-d1,8,3,4,1,6,54,0,193,193,193,1026.167,511.5,50
cam8-b3-d1,8,3,4,1,7,55,0,191,191,191,1031.5,764.833,50
cam8-b3-d1,8,3,4,1,8,56,0,172,172,172,1080.833,767.5,50
cam8-b3-d1,8,3,4,1,9,57,0,194,194,194,1192.833,763.5,50
cam8-b3-d1,8,3,4,1,10,58,0,195,195,195,1250.167,764.833,50
cam8-b3-d1,8,3,4,1,11,59,0,196,196,196,1307.5,763.5,50
cam8-b3-d1,8,3,4,1,12,60,0,187,187,187,1468.833,760.833,50
cam8-b3-d1,8,3,4,1,13,61,0,177,177,177,1023.5,636.833,50
cam8-b3-d1,8,3,4,1,14,62,0,196,196,196,1079.5,636.833,50
cam8-b3-d1,8,3,4,1,15,63,0,204,204,204,1191.5,636.833,50
cam8-b3-d1,8,3,4,1,16,64,0,201,201,201,1247.5,635.5,50
cam9-b3-d1,9,3,1,1,1,1,0,173,173,173,460,213,25
cam9-b3-d1,9,3,1,1,2,2,0,178,178,178,623.5,207.5,25
cam9-b3-d1,9,3,1,1,3,3,0,179,179,179,678.167,207.5,25
cam9-b3-d1,9,3,1,1,4,4,0,180,180,180,740.833,207.5,25
cam9-b3-d1,9,3,1,1,5,5,0,183,183,183,851.5,204.833,25
cam9-b3-d1,9,3,1,1,6,6,0,130,130,130,915.5,200.833,25
cam9-b3-d1,9,3,1,1,7,7,0,137,137,137,916.833,474.167,25
cam9-b3-d1,9,3,1,1,8,8,0,162,162,162,858.167,475.5,25
cam9-b3-d1,9,3,1,1,9,9,0,164,164,164,743.5,475.5,25
cam9-b3-d1,9,3,1,1,10,10,0,161,161,161,678.167,476.833,25
cam9-b3-d1,9,3,1,1,11,11,0,162,162,162,623.5,475.5,25
cam9-b3-d1,9,3,1,1,12,12,0,164,164,164,460.833,475.5,25
cam9-b3-d1,9,3,1,1,13,13,0,176,176,176,914.167,338.167,25
cam9-b3-d1,9,3,1,1,14,14,0,173,173,173,858.167,339.5,25
cam9-b3-d1,9,3,1,1,15,15,0,185,185,185,742.167,339.5,25
cam9-b3-d1,9,3,1,1,16,16,0,173,173,173,683.5,340.833,25
cam9-b3-d1,9,3,2,1,1,17,0,175,175,175,1418.167,464.833,25
cam9-b3-d1,9,3,2,1,2,18,0,172,172,172,1246.167,468.833,25
cam9-b3-d1,9,3,2,1,3,19,0,167,167,167,1186.167,470.167,25
cam9-b3-d1,9,3,2,1,4,20,0,178,178,178,1126.167,468.833,25
cam9-b3-d1,9,3,2,1,5,21,0,169,169,169,1012.833,471.5,25
cam9-b3-d1,9,3,2,1,6,22,0,156,156,156,955.5,472.833,25
cam9-b3-d1,9,3,2,1,7,23,0,174,174,174,952.833,202.167,25
cam9-b3-d1,9,3,2,1,8,24,0,186,186,186,1007.5,202.167,25
cam9-b3-d1,9,3,2,1,9,25,0,185,185,185,1127.5,200.833,25
cam9-b3-d1,9,3,2,1,10,26,0,184,184,184,1184.833,203.5,25
cam9-b3-d1,9,3,2,1,11,27,0,196,196,196,1242.167,202.167,25
cam9-b3-d1,9,3,2,1,12,28,0,178,178,178,1410.167,200.833,25
cam9-b3-d1,9,3,2,1,13,29,0,189,189,189,951.5,336.833,25
cam9-b3-d1,9,3,2,1,14,30,0,176,176,176,1008.833,335.5,25
cam9-b3-d1,9,3,2,1,15,31,0,195,195,195,1127.5,336.833,25
cam9-b3-d1,9,3,2,1,16,32,0,191,191,191,1183.5,335.5,25
cam9-b3-d1,9,3,3,1,1,33,0,161,161,161,461.5,780.5,25
cam9-b3-d1,9,3,3,1,2,34,0,157,157,157,623.5,785.5,25
cam9-b3-d1,9,3,3,1,3,35,0,144,144,144,678.5,787.5,25
cam9-b3-d1,9,3,3,1,4,36,0,150,150,150,738.5,784.5,25
cam9-b3-d1,9,3,3,1,5,37,0,147,147,147,853.5,781.5,25
cam9-b3-d1,9,3,3,1,6,38,0,153,153,153,910.5,779.5,25
cam9-b3-d1,9,3,3,1,7,39,0,159,159,159,910.5,510.5,25
cam9-b3-d1,9,3,3,1,8,40,0,157,157,157,852.5,508.5,25
cam9-b3-d1,9,3,3,1,9,41,0,171,171,171,740.5,508.5,25
cam9-b3-d1,9,3,3,1,10,42,0,173,173,173,675.5,508.5,25
cam9-b3-d1,9,3,3,1,11,43,0,177,177,177,618.5,512.5,25
cam9-b3-d1,9,3,3,1,12,44,0,167,167,167,456.5,518.5,25
cam9-b3-d1,9,3,3,1,13,45,0,167,167,167,914.5,645.5,25
cam9-b3-d1,9,3,3,1,14,46,0,170,170,170,856.5,646.5,25
cam9-b3-d1,9,3,3,1,15,47,0,183,183,183,740.5,640.5,25
cam9-b3-d1,9,3,3,1,16,48,0,174,174,174,681.5,642.5,25
cam9-b3-d1,9,3,4,1,1,49,0,193,193,193,1101.5,581.5,25
cam9-b3-d1,9,3,4,1,2,50,0,192,192,192,1055.5,653.5,25
cam9-b3-d1,9,3,4,1,3,51,0,192,192,192,1176.5,612.5,25
