session_name,ID,trial_round,time_end,total_distance,mean_velocity,incorrect_entries,time_to_decision_zone_1,time_to_correct_zone_1,time_to_incorrect_zone_1,time_to_decision_zone_2,time_to_incorrect_zone_2,time_to_correct_zone_2,group,tank,frame_rate,pixels_per_cm,cam,batch,day,link,orientation,jar_ID,treatment,sex,Notes,std_length,unique_id,tanks3&4_release,tanks1&2_release,start,wrong_start,missing_fish
cam6-b2-d4-t3_edit_tank3,cam6-b2-d4 3,3,15.949266666682616,29.15354693625417,1.8278926263835547,0,45.612233333378946,13.013000000013013,NA,14.581233333347914,NA,18.15146666668482,cam6-b2-d4,3,29.97002997,26.32892371771328,6,2,4,6-2-3,R,134,l,F,NA,20.710565312791033,cam6-b2-d4-t3,1138,1064,1204,NA,NA
cam6-b2-d4-t3_edit_tank4,cam6-b2-d4 4,3,4.704700000004705,17.8264871323611,3.789080522104124,0,NA,2.2355666666689022,NA,3.236566666669903,NA,6.906900000006907,cam6-b2-d4,4,29.97002997,26.32892371771328,6,2,4,6-2-4,R,46,l,M,NA,15.643309059146521,cam6-b2-d4-t3,1138,1064,1204,NA,NA
cam6-b3-d1-t1_edit_tank2,cam6-b3-d1 2,1,171.07090000017106,210.62437460643892,1.231211004362684,3,23.289933333356622,30.43040000003043,NA,46.17946666671285,52.085366666718755,179.91306666684656,cam6-b3-d1,2,29.97002997,26.265696449065096,6,3,1,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d1-t1,1250,1137,1402,1,NA
cam6-b3-d1-t1_edit_tank3,cam6-b3-d1 3,1,304.50420000030454,328.07127828426496,1.0773949202800384,5,43.10973333337645,10.01000000001001,156.15600000015618,59.52613333339286,68.33493333340166,309.5759333336429,cam6-b3-d1,3,29.97002997,26.265696449065096,6,3,1,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d1-t1,1250,1137,1402,1,NA
cam6-b3-d1-t1_edit_tank4,cam6-b3-d1 4,1,71.87180000007187,108.12378114400795,1.5043978464975112,2,53.286566666719956,35.80243333336914,21.72170000002172,53.787066666720456,66.59986666673326,76.94353333341027,cam6-b3-d1,4,29.97002997,26.265696449065096,6,3,1,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d1-t1,1250,1137,1402,1,NA
cam6-b3-d1-t2_edit_tank1,cam6-b3-d1 1,2,15.148466666681816,35.85674002211155,2.367021086099519,0,6.639966666673306,13.380033333346713,NA,15.348666666682014,NA,19.78643333335312,cam6-b3-d1,1,29.97002997,26.265696449065096,6,3,1,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d1-t2,992,910,1049,NA,NA
cam6-b3-d1-t2_edit_tank2,cam6-b3-d1 2,2,95.6288666667623,127.22950114786019,1.3304507894171385,1,7.540866666674207,61.261200000061265,34.567866666701235,94.5945000000946,NA,100.26683333343361,cam6-b3-d1,2,29.97002997,26.265696449065096,6,3,1,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d1-t2,992,910,1049,NA,NA
cam6-b3-d1-t2_edit_tank3,cam6-b3-d1 3,2,59.32593333339266,56.289094404909264,0.9488109371762036,0,35.66896666670234,6.6066000000066065,NA,11.778433333345115,NA,61.227833333394564,cam6-b3-d1,3,29.97002997,26.265696449065096,6,3,1,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d1-t2,992,910,1049,NA,NA
cam6-b3-d1-t2_edit_tank4,cam6-b3-d1 4,2,228.0611666668947,282.31017680294605,1.2378704403248417,6,36.87016666670354,10.977633333344311,23.556866666690226,15.181833333348516,207.0401666668737,229.96306666689662,cam6-b3-d1,4,29.97002997,26.265696449065096,6,3,1,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d1-t2,992,910,1049,NA,NA
cam6-b3-d1-t3_edit_tank1,cam6-b3-d1 1,3,28.96226666669563,67.66120350649798,2.336184673843334,0,8.274933333341608,14.647966666681317,NA,23.356666666690025,NA,32.83280000003283,cam6-b3-d1,1,29.97002997,26.265696449065096,6,3,1,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d1-t3,1111,1042,1158,NA,NA
cam6-b3-d1-t3_edit_tank2,cam6-b3-d1 2,3,13.279933333346614,24.296037144703934,1.8295300537161057,0,6.406400000006407,11.011000000011013,NA,12.412400000012411,NA,17.15046666668382,cam6-b3-d1,2,29.97002997,26.265696449065096,6,3,1,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d1-t3,1111,1042,1158,NA,NA
cam6-b3-d1-t3_edit_tank3,cam6-b3-d1 3,3,91.55813333342488,93.41708790742452,1.020303543839518,2,40.673966666707344,7.7077000000077085,NA,11.277933333344611,25.55886666669223,93.12636666675978,cam6-b3-d1,3,29.97002997,26.265696449065096,6,3,1,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d1-t3,1111,1042,1158,NA,NA
cam6-b3-d1-t3_edit_tank4,cam6-b3-d1 4,3,206.70650000020672,223.38305444054131,1.080677455427468,3,39.539500000039546,136.50303333346983,8.57523333334191,162.19536666682885,167.20036666683387,208.2747333335416,cam6-b3-d1,4,29.97002997,26.265696449065096,6,3,1,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d1-t3,1111,1042,1158,NA,NA
cam6-b3-d2-t1_edit_tank1,cam6-b3-d2 1,1,152.35220000015235,238.6725959478597,1.5665845058202048,1,3.4701333333368036,18.08473333335142,NA,20.18683333335352,24.557866666691226,155.78896666682246,cam6-b3-d2,1,29.97002997,26.355918955053927,6,3,2,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d2-t1,5655,5586,5689,NA,NA
cam6-b3-d2-t1_edit_tank2,cam6-b3-d2 2,1,118.68523333345202,177.39867577153024,1.494698799412728,3,5.138466666671805,15.682333333349014,50.28356666671695,17.61760000001762,26.05936666669273,122.12200000012213,cam6-b3-d2,2,29.97002997,26.355918955053927,6,3,2,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d2-t1,5655,5586,5689,NA,NA
cam6-b3-d2-t1_edit_tank3,cam6-b3-d2 3,1,94.3609333334277,94.90547320006976,1.0057708189968608,1,211.87833333354521,34.83480000003483,NA,39.73970000003974,47.34730000004735,95.4954000000955,cam6-b3-d2,3,29.97002997,26.355918955053927,6,3,2,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d2-t1,5655,5586,5689,NA,NA
cam6-b3-d2-t1_edit_tank4,cam6-b3-d2 4,1,21.621600000021623,43.505154338258485,2.012115400257843,0,197.7976000001978,12.746066666679413,NA,15.882533333349217,NA,22.756066666689424,cam6-b3-d2,4,29.97002997,26.355918955053927,6,3,2,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d2-t1,5655,5586,5689,NA,NA
cam6-b3-d2-t2_edit_tank1,cam6-b3-d2 1,2,30.06336666669673,84.94480989193463,2.8255255252577505,2,8.475133333341809,20.92090000002092,14.914900000014917,23.18983333335652,25.191833333358524,33.66696666670033,cam6-b3-d2,1,29.97002997,26.355918955053927,6,3,2,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d2-t2,1366,1293,1401,NA,NA
cam6-b3-d2-t2_edit_tank2,cam6-b3-d2 2,2,241.04080000024103,267.5298046453515,1.1098942778362997,14,4.037366666670704,234.73450000023476,6.2062000000062065,239.33910000023934,NA,244.64440000024464,cam6-b3-d2,2,29.97002997,26.355918955053927,6,3,2,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d2-t2,1366,1293,1401,NA,NA
cam6-b3-d2-t2_edit_tank3,cam6-b3-d2 3,2,17.48413333335082,30.302007437264542,1.7331146394007273,0,48.18146666671485,9.37603333334271,NA,13.013000000013013,NA,18.65196666668532,cam6-b3-d2,3,29.97002997,26.355918955053927,6,3,2,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d2-t2,1366,1293,1401,NA,NA
cam6-b3-d2-t2_edit_tank4,cam6-b3-d2 4,2,47.68096666671435,115.64236361307631,2.4253359715084217,1,52.45240000005245,15.448766666682117,NA,19.88653333335322,24.424400000024427,48.84880000004885,cam6-b3-d2,4,29.97002997,26.355918955053927,6,3,2,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d2-t2,1366,1293,1401,NA,NA
cam6-b3-d2-t3_edit_tank1,cam6-b3-d2 1,3,16.049366666682715,42.16927535527647,2.627472861145152,0,5.538866666672206,13.546866666680215,NA,15.482133333348816,NA,20.12010000002012,cam6-b3-d2,1,29.97002997,26.355918955053927,6,3,2,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d2-t3,1007,933,1055,NA,NA
cam6-b3-d2-t3_edit_tank2,cam6-b3-d2 2,3,11.144466666677811,27.601221600846596,2.476674965826299,0,4.104100000004104,5.071733333338406,NA,6.272933333339607,NA,15.215200000015216,cam6-b3-d2,2,29.97002997,26.355918955053927,6,3,2,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d2-t3,1007,933,1055,NA,NA
cam6-b3-d2-t3_edit_tank3,cam6-b3-d2 3,3,57.25720000005726,68.72657265657175,1.200313194786036,1,37.70433333337104,12.145466666678812,NA,16.783433333350118,22.62260000002263,58.858800000058864,cam6-b3-d2,3,29.97002997,26.355918955053927,6,3,2,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d2-t3,1007,933,1055,NA,NA
cam6-b3-d2-t3_edit_tank4,cam6-b3-d2 4,3,22.522500000022525,59.84160451151135,2.6569698972783438,1,39.73970000003975,10.07673333334341,NA,12.278933333345615,14.914900000014915,24.12410000002413,cam6-b3-d2,4,29.97002997,26.355918955053927,6,3,2,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d2-t3,1007,933,1055,NA,NA
cam6-b3-d3-t1_edit_tank2,cam6-b3-d3 2,1,18.95226666668562,47.6827995529506,2.515941781083507,1,2.702700000002703,3.236566666669903,NA,4.337666666671004,8.70870000000871,21.621600000021623,cam6-b3-d3,2,29.97002997,26.349754599135014,6,3,3,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d3-t1,870,816,896,1,NA
cam6-b3-d3-t1_edit_tank3,cam6-b3-d3 3,1,102.8694333334362,139.7420838748448,1.3584412720724466,1,32.49913333336583,6.539866666673207,NA,12.245566666678913,19.05236666668572,103.7369666667704,cam6-b3-d3,3,29.97002997,26.349754599135014,6,3,3,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d3-t1,870,816,896,1,NA
cam6-b3-d3-t1_edit_tank4,cam6-b3-d3 4,1,54.421033333387754,154.47622274361683,2.8385389486686647,3,32.16546666669883,31.19783333336453,11.911900000011913,33.233200000033236,37.83780000003784,55.288566666721955,cam6-b3-d3,4,29.97002997,26.349754599135014,6,3,3,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d3-t1,870,816,896,1,NA
cam6-b3-d3-t2_edit_tank2,cam6-b3-d3 2,2,54.88816666672156,124.80749377909062,2.273850655951328,4,2.4357666666691027,41.27456666670794,11.37803333334471,52.719333333386054,NA,57.29056666672396,cam6-b3-d3,2,29.97002997,26.349754599135014,6,3,3,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d3-t2,775,720,792,1,NA
cam6-b3-d3-t2_edit_tank3,cam6-b3-d3 3,2,28.59523333336193,41.12024631093303,1.4380105184509273,0,25.89253333335923,13.146466666679812,NA,20.18683333335352,NA,29.162466666695828,cam6-b3-d3,3,29.97002997,26.349754599135014,6,3,3,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d3-t2,775,720,792,1,NA
cam6-b3-d3-t2_edit_tank4,cam6-b3-d3 4,2,17.517500000017517,65.13840846995096,3.718476293414347,0,27.09373333336043,7.807800000007808,NA,9.04236666667571,NA,18.084733333351416,cam6-b3-d3,4,29.97002997,26.349754599135014,6,3,3,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d3-t2,775,720,792,1,NA
cam6-b3-d3-t3_edit_tank1,cam6-b3-d3 1,3,12.579233333345911,38.93641079463562,3.0952928340569263,1,4.504500000004505,11.711700000011712,5.872533333339206,12.946266666679614,NA,15.749066666682415,cam6-b3-d3,1,29.97002997,26.349754599135014,6,3,3,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d3-t3,8747,8683,8778,NA,NA
cam6-b3-d3-t3_edit_tank2,cam6-b3-d3 2,3,11.778433333345111,31.84241331063866,2.7034506550622313,0,5.605600000005606,10.176833333343511,NA,11.544866666678212,NA,14.948266666681615,cam6-b3-d3,2,29.97002997,26.349754599135014,6,3,3,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d3-t3,8747,8683,8778,NA,NA
cam6-b3-d3-t3_edit_tank3,cam6-b3-d3 3,3,40.17346666670685,45.260008497509794,1.1266144610571618,0,304.83786666697154,26.426400000026426,NA,32.99963333336633,NA,41.20783333337455,cam6-b3-d3,3,29.97002997,26.349754599135014,6,3,3,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d3-t3,8747,8683,8778,NA,NA
cam6-b3-d3-t3_edit_tank4,cam6-b3-d3 4,3,44.51113333337785,130.54014844301517,2.932752744471824,3,292.8258666669595,31.297933333364632,8.40840000000841,33.29993333336663,35.80243333336914,45.54550000004555,cam6-b3-d3,4,29.97002997,26.349754599135014,6,3,3,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d3-t3,8747,8683,8778,NA,NA
cam6-b3-d4-t1_edit_tank1,cam6-b3-d4 1,1,18.65196666668532,57.52605217363933,3.084181588013872,1,5.805800000005806,4.604600000004605,9.40940000000941,20.38703333335372,NA,22.822800000022823,cam6-b3-d4,1,29.97002997,26.353633963095945,6,3,4,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d4-t1,3318,3254,3379,NA,NA
cam6-b3-d4-t1_edit_tank2,cam6-b3-d4 2,1,66.23283333339957,126.86898973264425,1.9154999619904134,5,4.204200000004204,64.53113333339786,6.906900000006907,65.49876666673217,NA,70.40366666673707,cam6-b3-d4,2,29.97002997,26.353633963095945,6,3,4,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d4-t1,3318,3254,3379,NA,NA
cam6-b3-d4-t1_edit_tank3,cam6-b3-d4 3,1,87.92116666675459,83.66759713419754,0.9516206427437519,2,118.98553333345232,13.880533333347215,NA,18.451766666685117,24.65796666669133,89.9565333334233,cam6-b3-d4,3,29.97002997,26.353633963095945,6,3,4,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d4-t1,3318,3254,3379,NA,NA
cam6-b3-d4-t1_edit_tank4,cam6-b3-d4 4,1,7.807800000007808,22.819437176144024,2.9226462225109766,0,111.87843333344522,5.138466666671805,NA,6.573233333339907,NA,9.84316666667651,cam6-b3-d4,4,29.97002997,26.353633963095945,6,3,4,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d4-t1,3318,3254,3379,NA,NA
cam6-b3-d4-t2_edit_tank1,cam6-b3-d4 1,2,14.080733333347414,51.92441538265233,3.6876215288929366,0,4.804800000004805,9.04236666667571,NA,9.94326666667661,NA,17.283933333350618,cam6-b3-d4,1,29.97002997,26.353633963095945,6,3,4,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d4-t2,910,858,954,NA,NA
cam6-b3-d4-t2_edit_tank2,cam6-b3-d4 2,2,9.14246666667581,27.540570060147115,3.0123785039908526,0,3.5035000000035037,5.238566666671906,NA,5.9726333333393065,NA,12.345666666679014,cam6-b3-d4,2,29.97002997,26.353633963095945,6,3,4,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d4-t2,910,858,954,NA,NA
cam6-b3-d4-t2_edit_tank3,cam6-b3-d4 3,2,65.06500000006507,75.0444222720602,1.1533761972179382,1,34.10073333336744,47.147100000047146,9.24256666667591,52.11873333338545,NA,66.53313333339987,cam6-b3-d4,3,29.97002997,26.353633963095945,6,3,4,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d4-t2,910,858,954,NA,NA
cam6-b3-d4-t2_edit_tank4,cam6-b3-d4 4,2,123.38993333345672,326.0632659486964,2.6425434971872668,7,30.397033333363733,86.4530333334198,3.2365666666699036,87.9211666667546,94.19410000009421,124.85806666679153,cam6-b3-d4,4,29.97002997,26.353633963095945,6,3,4,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d4-t2,910,858,954,NA,NA
cam6-b3-d4-t3_edit_tank1,cam6-b3-d4 1,3,7.107100000007107,25.749107846248002,3.6230118960226045,0,3.3700333333367034,3.9039000000039037,NA,4.904900000004905,NA,10.44376666667711,cam6-b3-d4,1,29.97002997,26.353633963095945,6,3,4,6-3-1,L,178,c,F,NA,13.227573012335528,cam6-b3-d4-t3,1279,1216,1316,NA,NA
cam6-b3-d4-t3_edit_tank2,cam6-b3-d4 2,3,31.598233333364934,86.57952286511988,2.740011504810922,2,3.3700333333367034,15.582233333348915,8.041366666674708,17.21720000001722,19.11910000001912,34.934900000034936,cam6-b3-d4,2,29.97002997,26.353633963095945,6,3,4,6-3-2,L,86,c,M,NA,15.594956104256395,cam6-b3-d4-t3,1279,1216,1316,NA,NA
cam6-b3-d4-t3_edit_tank3,cam6-b3-d4 3,3,67.83443333340117,87.52755233759234,1.2903115429209966,1,46.47976666671315,57.32393333339066,14.981633333348316,61.32793333339467,NA,69.06900000006907,cam6-b3-d4,3,29.97002997,26.353633963095945,6,3,4,6-3-3,R,84,c,M,NA,15.37159777186956,cam6-b3-d4-t3,1279,1216,1316,NA,NA
cam6-b3-d4-t3_edit_tank4,cam6-b3-d4 4,3,28.061366666694727,84.86217069926904,3.0241638515771094,2,44.17746666671084,16.583233333349916,8.07473333334141,18.95226666668562,21.554866666688223,29.29593333336263,cam6-b3-d4,4,29.97002997,26.353633963095945,6,3,4,6-3-4,R,180,c,F,NA,18.32215975726818,cam6-b3-d4-t3,1279,1216,1316,NA,NA
cam7-b1-d1-t1_edit_tank1,cam7-b1-d1 1,1,100.92,141.73431685358182,1.40442248170414,0,29.759999999999998,87.26,NA,92.32000000000001,NA,102.46000000000001,cam7-b1-d1,1,50,17.308559270451738,7,1,1,7-1-1,L,107,l,M,NA,15.296575569512983,cam7-b1-d1-t1,2468,2672,2749,NA,NA
cam7-b1-d1-t1_edit_tank2,cam7-b1-d1 2,1,360.78,250.23097746098935,0.69358328471919,3,35.22,39.74,77.34,355.64000000000004,NA,362.32,cam7-b1-d1,2,50,17.308559270451738,7,1,1,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d1-t1,2468,2672,2749,NA,NA
cam7-b1-d1-t1_edit_tank3,cam7-b1-d1 3,1,211.72,444.01366712823256,2.097173942604537,7,60.34,78.4,68.1,81.46000000000001,85.4,217.34,cam7-b1-d1,3,50,17.308559270451738,7,1,1,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d1-t1,2468,2672,2749,NA,NA
cam7-b1-d1-t1_edit_tank4,cam7-b1-d1 4,1,23.08,67.94597150590631,2.943932907534936,0,53.8,21.84,NA,24.400000000000002,NA,28.7,cam7-b1-d1,4,50,17.308559270451738,7,1,1,7-1-4,R,105,l,M,NA,17.738363637921353,cam7-b1-d1-t1,2468,2672,2749,NA,NA
cam7-b1-d1-t2_edit_tank1,cam7-b1-d1 1,2,18.56,29.661379693276317,1.5981346817498017,0,7.42,9.639999999999999,NA,12.36,NA,19.5,cam7-b1-d1,1,50,17.308559270451738,7,1,1,7-1-1,L,107,l,M,NA,15.296575569512983,cam7-b1-d1-t2,2021,2148,2195,NA,NA
cam7-b1-d1-t2_edit_tank2,cam7-b1-d1 2,2,58.16,20.412771579770027,0.350976127575138,0,NA,2.36,NA,20.52,NA,59.099999999999994,cam7-b1-d1,2,50,17.308559270451738,7,1,1,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d1-t2,2021,2148,2195,NA,NA
cam7-b1-d1-t2_edit_tank3,cam7-b1-d1 3,2,128.72,153.45165081126558,1.1921352611192169,0,120.58,87.06,NA,90.22,NA,132.2,cam7-b1-d1,3,50,17.308559270451738,7,1,1,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d1-t2,2021,2148,2195,NA,NA
cam7-b1-d1-t2_edit_tank4,cam7-b1-d1 4,2,21.48,63.39101483038408,2.9511645637981414,1,44.32,19.88,8.92,22.72,NA,24.96,cam7-b1-d1,4,50,17.308559270451738,7,1,1,7-1-4,R,105,l,M,NA,17.738363637921353,cam7-b1-d1-t2,2021,2148,2195,NA,NA
cam7-b1-d1-t3_edit_tank1,cam7-b1-d1 1,3,291,379.9879048842932,1.3058003604271244,6,18.14,24.580000000000002,NA,27.5,31.080000000000002,292.66,cam7-b1-d1,1,50,17.308559270451738,7,1,1,7-1-1,L,107,l,M,NA,15.296575569512983,cam7-b1-d1-t3,2518,2667,2750,NA,NA
cam7-b1-d1-t3_edit_tank2,cam7-b1-d1 2,3,337.66,187.1558854520792,0.5542731903455522,1,1.68,322.1,281.06,325.62,NA,339.32000000000005,cam7-b1-d1,2,50,17.308559270451738,7,1,1,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d1-t3,2518,2667,2750,NA,NA
cam7-b1-d1-t3_edit_tank3,cam7-b1-d1 3,3,94.7,116.89427899993504,1.2343640865885432,1,50.88,23.48,NA,35.18,43.12,99.34,cam7-b1-d1,3,50,17.308559270451738,7,1,1,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d1-t3,2518,2667,2750,NA,NA
cam7-b1-d1-t3_edit_tank4,cam7-b1-d1 4,3,12.6,36.44215961732972,2.892234890264264,0,53.58,10.2,NA,10.94,NA,17.24,cam7-b1-d1,4,50,17.308559270451738,7,1,1,7-1-4,R,105,l,M,NA,17.738363637921353,cam7-b1-d1-t3,2518,2667,2750,NA,NA
cam7-b1-d2-t1_edit_tank2,cam7-b1-d2 2,1,131.88,72.51397656152362,0.5498481692563211,1,21.96,99.24,NA,111.08,116.98,133.18,cam7-b1-d2,2,50,17.223391108559117,7,1,2,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d2-t1,666,800,865,NA,1
cam7-b1-d2-t1_edit_tank3,cam7-b1-d2 3,1,337.22,435.3060542495167,1.2908666575218453,3,55.24,50.419999999999995,101.58,55.54,69.26,341.20000000000005,cam7-b1-d2,3,50,17.223391108559117,7,1,2,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d2-t1,666,800,865,NA,1
cam7-b1-d2-t1_edit_tank4,cam7-b1-d2 4,1,179.66,392.75750292580375,2.1861154565613035,7,15.6,7.98,106.88000000000001,9.6,12.02,183.64,cam7-b1-d2,4,50,17.223391108559117,7,1,2,7-1-4,R,105,l,M,NA,17.738363637921353,cam7-b1-d2-t1,666,800,865,NA,1
cam7-b1-d2-t2_edit_tank1,cam7-b1-d2 1,2,145.62,293.5182815357525,2.0156453889283923,10,10.02,23.56,12.82,27.16,30.46,146.66,cam7-b1-d2,1,50,17.223391108559117,7,1,2,7-1-1,L,107,l,M,NA,15.296575569512983,cam7-b1-d2-t2,398,534,586,NA,NA
cam7-b1-d2-t2_edit_tank2,cam7-b1-d2 2,2,40.06,65.02185295975218,1.6231116565090409,0,20.759999999999998,28.619999999999997,NA,32.18,NA,41.1,cam7-b1-d2,2,50,17.223391108559117,7,1,2,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d2-t2,398,534,586,NA,NA
cam7-b1-d2-t2_edit_tank3,cam7-b1-d2 3,2,425,498.9177007825728,1.1739240018413477,19,23.52,387.7,29.58,393.02,NA,428.76,cam7-b1-d2,3,50,17.223391108559117,7,1,2,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d2-t2,398,534,586,NA,NA
cam7-b1-d2-t2_edit_tank4,cam7-b1-d2 4,2,23.26,72.63556723252975,3.1227672928860595,1,7.9799999999999995,21.9,12.7,24.32,NA,27.020000000000003,cam7-b1-d2,4,50,17.223391108559117,7,1,2,7-1-4,R,105,l,M,NA,17.738363637921353,cam7-b1-d2-t2,398,534,586,NA,NA
cam7-b1-d2-t3_edit_tank1,cam7-b1-d2 1,3,33.86,81.8761816498779,2.418079788832779,1,1.6400000000000001,9.9,NA,12.22,16.68,34.78,cam7-b1-d2,1,50,17.223391108559117,7,1,2,7-1-1,L,107,l,M,NA,15.296575569512983,cam7-b1-d2-t3,782,904,950,NA,NA
cam7-b1-d2-t3_edit_tank2,cam7-b1-d2 2,3,35.84,66.44196228927949,1.8538493942321284,0,0.9400000000000001,20.740000000000002,NA,25.020000000000003,NA,36.760000000000005,cam7-b1-d2,2,50,17.223391108559117,7,1,2,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d2-t3,782,904,950,NA,NA
cam7-b1-d2-t3_edit_tank3,cam7-b1-d2 3,3,25.9,47.28464637051847,1.8256620220277404,0,16.44,15.639999999999999,NA,24.419999999999998,NA,29.259999999999998,cam7-b1-d2,3,50,17.223391108559117,7,1,2,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d2-t3,782,904,950,NA,NA
cam7-b1-d2-t3_edit_tank4,cam7-b1-d2 4,3,57.42,133.87413175414108,2.3314895812285106,3,17.98,55.519999999999996,9.26,57.06,NA,60.78,cam7-b1-d2,4,50,17.223391108559117,7,1,2,7-1-4,R,105,l,M,NA,17.738363637921353,cam7-b1-d2-t3,782,904,950,NA,NA
cam7-b1-d3-t1_edit_tank1,cam7-b1-d3 1,1,67.34,162.6569316525918,2.4154578504988384,3,7.5200000000000005,10.14,NA,12.08,15.18,68.24000000000001,cam7-b1-d3,1,50,17.274579647284277,7,1,3,7-1-1,L,107,l,M,NA,15.296575569512983,cam7-b1-d3-t1,656,785,830,NA,NA
cam7-b1-d3-t1_edit_tank2,cam7-b1-d3 2,1,106.12,174.61182177749436,1.6454185994863773,4,12.040000000000001,13.82,70.42,15.88,25.04,107.02000000000001,cam7-b1-d3,2,50,17.274579647284277,7,1,3,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d3-t1,656,785,830,NA,NA
cam7-b1-d3-t1_edit_tank3,cam7-b1-d3 3,1,12.28,24.70529701645647,2.0118320045974323,0,13.139999999999999,7.42,NA,11.72,NA,15.76,cam7-b1-d3,3,50,17.274579647284277,7,1,3,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d3-t1,656,785,830,NA,NA
cam7-b1-d3-t1_edit_tank4,cam7-b1-d3 4,1,22.96,85.10879513993275,3.70682905661728,1,13.139999999999999,5.359999999999999,11.18,24.16,NA,26.44,cam7-b1-d3,4,50,17.274579647284277,7,1,3,7-1-4,R,105,l,M,NA,17.738363637921353,cam7-b1-d3-t1,656,785,830,NA,NA
cam7-b1-d3-t2_edit_tank1,cam7-b1-d3 1,2,17.68,57.76934810841253,3.2674970649554598,1,1.58,8.2,NA,9.64,12.52,18.8,cam7-b1-d3,1,50,17.274579647284277,7,1,3,7-1-1,L,107,l,M,NA,15.296575569512983,cam7-b1-d3-t2,1323,1456,1512,4,NA
cam7-b1-d3-t2_edit_tank2,cam7-b1-d3 2,2,17.18,33.02368932471273,1.922217073615409,0,10.059999999999999,11.86,NA,13.239999999999998,NA,18.3,cam7-b1-d3,2,50,17.274579647284277,7,1,3,7-1-2,L,13,l,F,NA,11.901876099273759,cam7-b1-d3-t2,1323,1456,1512,4,NA
cam7-b1-d3-t2_edit_tank3,cam7-b1-d3 3,2,28.82,57.703149458766255,2.0021911678961226,0,28.380000000000003,24.78,NA,27.740000000000002,NA,32.6,cam7-b1-d3,3,50,17.274579647284277,7,1,3,7-1-3,R,17,l,F,NA,24.432859190149674,cam7-b1-d3-t2,1323,1456,1512,4,NA
